0.019531	0.000000
0.058594	0.000000
0.097656	0.000000
0.136719	0.000000
0.175781	0.000000
0.214844	0.000000
0.253906	79.000000
0.292969	160.000000
0.332031	142.000000
0.371094	126.000000
0.410156	120.000000
0.449219	96.000000
0.488281	94.000000
0.527344	96.000000
0.566406	101.000000
0.605469	85.000000
0.644531	86.000000
0.683594	96.000000
0.722656	95.000000
0.761719	86.000000
0.800781	92.000000
0.839844	90.000000
0.878906	93.000000
0.917969	94.000000
0.957031	83.000000
0.996094	103.000000
1.035156	136.000000
1.074219	101.000000
1.113281	120.000000
1.152344	130.000000
1.191406	115.000000
1.230469	148.000000
1.269531	111.000000
1.308594	123.000000
1.347656	110.000000
1.386719	117.000000
1.425781	116.000000
1.464844	137.000000
1.503906	119.000000
1.542969	108.000000
1.582031	117.000000
1.621094	132.000000
1.660156	137.000000
1.699219	120.000000
1.738281	137.000000
1.777344	126.000000
1.816406	156.000000
1.855469	139.000000
1.894531	134.000000
1.933594	139.000000
1.972656	144.000000
2.011719	121.000000
2.050781	144.000000
2.089844	134.000000
2.128906	132.000000
2.167969	149.000000
2.207031	114.000000
2.246094	127.000000
2.285156	116.000000
2.324219	117.000000
2.363281	106.000000
2.402344	97.000000
2.441406	94.000000
2.480469	112.000000
2.519531	92.000000
2.558594	92.000000
2.597656	102.000000
2.636719	101.000000
2.675781	101.000000
2.714844	81.000000
2.753906	71.000000
2.792969	88.000000
2.832031	75.000000
2.871094	69.000000
2.910156	73.000000
2.949219	81.000000
2.988281	75.000000
3.027344	70.000000
3.066406	64.000000
3.105469	84.000000
3.144531	72.000000
3.183594	84.000000
3.222656	73.000000
3.261719	79.000000
3.300781	92.000000
3.339844	97.000000
3.378906	123.000000
3.417969	134.000000
3.457031	136.000000
3.496094	152.000000
3.535156	151.000000
3.574219	166.000000
3.613281	145.000000
3.652344	182.000000
3.691406	175.000000
3.730469	189.000000
3.769531	193.000000
3.808594	205.000000
3.847656	174.000000
3.886719	157.000000
3.925781	172.000000
3.964844	149.000000
4.003906	130.000000
4.042969	137.000000
4.082031	148.000000
4.121094	144.000000
4.160156	99.000000
4.199219	82.000000
4.238281	74.000000
4.277344	67.000000
4.316406	61.000000
4.355469	59.000000
4.394531	72.000000
4.433594	43.000000
4.472656	36.000000
4.511719	39.000000
4.550781	46.000000
4.589844	34.000000
4.628906	25.000000
4.667969	33.000000
4.707031	38.000000
4.746094	35.000000
4.785156	27.000000
4.824219	27.000000
4.863281	22.000000
4.902344	23.000000
4.941406	27.000000
4.980469	15.000000
5.019531	27.000000
5.058594	24.000000
5.097656	24.000000
5.136719	18.000000
5.175781	30.000000
5.214844	18.000000
5.253906	22.000000
5.292969	20.000000
5.332031	23.000000
5.371094	22.000000
5.410156	22.000000
5.449219	18.000000
5.488281	24.000000
5.527344	20.000000
5.566406	18.000000
5.605469	24.000000
5.644531	26.000000
5.683594	12.000000
5.722656	23.000000
5.761719	13.000000
5.800781	21.000000
5.839844	15.000000
5.878906	12.000000
5.917969	23.000000
5.957031	20.000000
5.996094	16.000000
6.035156	11.000000
6.074219	24.000000
6.113281	13.000000
6.152344	18.000000
6.191406	8.000000
6.230469	15.000000
6.269531	16.000000
6.308594	12.000000
6.347656	17.000000
6.386719	10.000000
6.425781	13.000000
6.464844	8.000000
6.503906	11.000000
6.542969	14.000000
6.582031	7.000000
6.621094	12.000000
6.660156	9.000000
6.699219	12.000000
6.738281	6.000000
6.777344	8.000000
6.816406	10.000000
6.855469	12.000000
6.894531	11.000000
6.933594	13.000000
6.972656	13.000000
7.011719	9.000000
7.050781	13.000000
7.089844	4.000000
7.128906	12.000000
7.167969	3.000000
7.207031	11.000000
7.246094	9.000000
7.285156	12.000000
7.324219	7.000000
7.363281	9.000000
7.402344	7.000000
7.441406	8.000000
7.480469	7.000000
7.519531	19.000000
7.558594	7.000000
7.597656	12.000000
7.636719	15.000000
7.675781	11.000000
7.714844	13.000000
7.753906	13.000000
7.792969	11.000000
7.832031	14.000000
7.871094	7.000000
7.910156	9.000000
7.949219	10.000000
7.988281	14.000000
8.027344	11.000000
8.066406	20.000000
8.105469	24.000000
8.144531	16.000000
8.183594	18.000000
8.222656	23.000000
8.261719	27.000000
8.300781	32.000000
8.339844	31.000000
8.378906	31.000000
8.417969	38.000000
8.457031	47.000000
8.496094	50.000000
8.535156	41.000000
8.574219	53.000000
8.613281	49.000000
8.652344	46.000000
8.691406	58.000000
8.730469	52.000000
8.769531	59.000000
8.808594	62.000000
8.847656	49.000000
8.886719	46.000000
8.925781	46.000000
8.964844	51.000000
9.003906	32.000000
9.042969	28.000000
9.082031	28.000000
9.121094	25.000000
9.160156	19.000000
9.199219	19.000000
9.238281	10.000000
9.277344	6.000000
9.316406	6.000000
9.355469	13.000000
9.394531	4.000000
9.433594	5.000000
9.472656	6.000000
9.511719	6.000000
9.550781	3.000000
9.589844	3.000000
9.628906	3.000000
9.667969	0.000000
9.707031	1.000000
9.746094	2.000000
9.785156	3.000000
9.824219	3.000000
9.863281	0.000000
9.902344	0.000000
9.941406	0.000000
9.980469	3.000000
