0.019531	0.000000
0.058594	0.000000
0.097656	0.000000
0.136719	0.000000
0.175781	0.000000
0.214844	0.000000
0.253906	144.000000
0.292969	298.000000
0.332031	372.000000
0.371094	419.000000
0.410156	506.000000
0.449219	709.000000
0.488281	656.000000
0.527344	572.000000
0.566406	500.000000
0.605469	435.000000
0.644531	442.000000
0.683594	427.000000
0.722656	474.000000
0.761719	458.000000
0.800781	479.000000
0.839844	516.000000
0.878906	548.000000
0.917969	548.000000
0.957031	606.000000
0.996094	639.000000
1.035156	629.000000
1.074219	731.000000
1.113281	821.000000
1.152344	772.000000
1.191406	707.000000
1.230469	710.000000
1.269531	661.000000
1.308594	659.000000
1.347656	647.000000
1.386719	693.000000
1.425781	671.000000
1.464844	647.000000
1.503906	709.000000
1.542969	647.000000
1.582031	697.000000
1.621094	670.000000
1.660156	687.000000
1.699219	669.000000
1.738281	663.000000
1.777344	648.000000
1.816406	696.000000
1.855469	640.000000
1.894531	642.000000
1.933594	701.000000
1.972656	655.000000
2.011719	663.000000
2.050781	665.000000
2.089844	651.000000
2.128906	624.000000
2.167969	646.000000
2.207031	615.000000
2.246094	607.000000
2.285156	657.000000
2.324219	624.000000
2.363281	635.000000
2.402344	639.000000
2.441406	648.000000
2.480469	662.000000
2.519531	662.000000
2.558594	667.000000
2.597656	753.000000
2.636719	694.000000
2.675781	720.000000
2.714844	694.000000
2.753906	683.000000
2.792969	649.000000
2.832031	649.000000
2.871094	680.000000
2.910156	648.000000
2.949219	599.000000
2.988281	598.000000
3.027344	615.000000
3.066406	587.000000
3.105469	589.000000
3.144531	566.000000
3.183594	495.000000
3.222656	571.000000
3.261719	511.000000
3.300781	558.000000
3.339844	493.000000
3.378906	517.000000
3.417969	519.000000
3.457031	503.000000
3.496094	523.000000
3.535156	466.000000
3.574219	479.000000
3.613281	451.000000
3.652344	468.000000
3.691406	443.000000
3.730469	502.000000
3.769531	468.000000
3.808594	482.000000
3.847656	500.000000
3.886719	443.000000
3.925781	465.000000
3.964844	419.000000
4.003906	473.000000
4.042969	443.000000
4.082031	458.000000
4.121094	438.000000
4.160156	463.000000
4.199219	431.000000
4.238281	417.000000
4.277344	450.000000
4.316406	415.000000
4.355469	429.000000
4.394531	392.000000
4.433594	419.000000
4.472656	384.000000
4.511719	465.000000
4.550781	417.000000
4.589844	426.000000
4.628906	465.000000
4.667969	435.000000
4.707031	425.000000
4.746094	458.000000
4.785156	448.000000
4.824219	453.000000
4.863281	428.000000
4.902344	451.000000
4.941406	484.000000
4.980469	442.000000
5.019531	467.000000
5.058594	426.000000
5.097656	421.000000
5.136719	429.000000
5.175781	377.000000
5.214844	388.000000
5.253906	380.000000
5.292969	422.000000
5.332031	361.000000
5.371094	380.000000
5.410156	408.000000
5.449219	362.000000
5.488281	352.000000
5.527344	365.000000
5.566406	378.000000
5.605469	370.000000
5.644531	372.000000
5.683594	355.000000
5.722656	381.000000
5.761719	343.000000
5.800781	363.000000
5.839844	388.000000
5.878906	377.000000
5.917969	334.000000
5.957031	367.000000
5.996094	315.000000
6.035156	261.000000
6.074219	333.000000
6.113281	288.000000
6.152344	281.000000
6.191406	225.000000
6.230469	229.000000
6.269531	227.000000
6.308594	195.000000
6.347656	208.000000
6.386719	180.000000
6.425781	185.000000
6.464844	183.000000
6.503906	160.000000
6.542969	169.000000
6.582031	152.000000
6.621094	155.000000
6.660156	124.000000
6.699219	119.000000
6.738281	128.000000
6.777344	106.000000
6.816406	119.000000
6.855469	111.000000
6.894531	90.000000
6.933594	103.000000
6.972656	102.000000
7.011719	97.000000
7.050781	91.000000
7.089844	78.000000
7.128906	82.000000
7.167969	71.000000
7.207031	72.000000
7.246094	59.000000
7.285156	92.000000
7.324219	75.000000
7.363281	89.000000
7.402344	94.000000
7.441406	85.000000
7.480469	83.000000
7.519531	79.000000
7.558594	69.000000
7.597656	93.000000
7.636719	91.000000
7.675781	91.000000
7.714844	123.000000
7.753906	85.000000
7.792969	123.000000
7.832031	119.000000
7.871094	128.000000
7.910156	172.000000
7.949219	160.000000
7.988281	178.000000
8.027344	218.000000
8.066406	294.000000
8.105469	285.000000
8.144531	383.000000
8.183594	412.000000
8.222656	448.000000
8.261719	606.000000
8.300781	696.000000
8.339844	790.000000
8.378906	924.000000
8.417969	1100.000000
8.457031	1139.000000
8.496094	1400.000000
8.535156	1465.000000
8.574219	1523.000000
8.613281	1672.000000
8.652344	1712.000000
8.691406	1844.000000
8.730469	1844.000000
8.769531	1862.000000
8.808594	1795.000000
8.847656	1861.000000
8.886719	1692.000000
8.925781	1649.000000
8.964844	1511.000000
9.003906	1272.000000
9.042969	1216.000000
9.082031	998.000000
9.121094	885.000000
9.160156	721.000000
9.199219	584.000000
9.238281	480.000000
9.277344	440.000000
9.316406	303.000000
9.355469	257.000000
9.394531	197.000000
9.433594	148.000000
9.472656	119.000000
9.511719	79.000000
9.550781	68.000000
9.589844	67.000000
9.628906	50.000000
9.667969	35.000000
9.707031	24.000000
9.746094	19.000000
9.785156	17.000000
9.824219	11.000000
9.863281	20.000000
9.902344	10.000000
9.941406	14.000000
9.980469	6.000000
